訂單別,訂單號,訂單序號,品號,品名,規格,庫別,訂單數量,已交數量,單位,單價,金額,預交日,客戶品號,結案碼,生產加工包裝資訊
2203,201911004  ,0001,6100043-G-000,軸封拆解評估,AXS0020C/XNS0020CNX00001,A,1.0,0.0,SET,0.0,0.0,20191107,,N,
2203,201911005  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20191107,XXS0020WMR00001,N,
2203,201911005  ,0002,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20191107,XXS0020WMR00001,N,
2203,201911006  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191107,,N,
2203,201911007  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191107,22-286915,N,
2203,201911008  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191107,,N,
2203,201911009  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191108,22-286915,N,
2203,201911009  ,0002,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191108,22-286915,N,
2203,201911010  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,39500.0,39500.0,20191108,2014 Charge,N,
2203,201911011  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191111,,N,
2203,201911011  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191111,,N,
2203,201911012  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191113,,N,
2203,201911013  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20191114,,N,
2203,201911014  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191113,,N,
2203,201911015  ,0001,6100311-G-000,軸封拆解評估,XXH0100C/AL2260馬達組,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911015  ,0002,6100141-G-000,軸封拆解評估,XXH0100C/AL2260,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911015  ,0003,6100312-G-000,軸封拆解評估,XXH0100C/AL2250,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911015  ,0004,6100314-G-000,軸封拆解評估,XXH0100C/AL2250補償器,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911016  ,0001,6100315-G-000,軸封拆解評估(中空軸封+實心軸封),BXC1500C/BCM1500C+ABS0006C,A,1.0,0.0,SET,0.0,0.0,20191115,,N,
2203,201911017  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191115,,N,
2203,201911018  ,0001,6100155-G-000,軸封拆解評估,AXS0006C/63739Z,A,1.0,0.0,SET,0.0,0.0,20191115,,N,
2203,201911019  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191119,,N,
2203,201911019  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191119,,N,
2203,201911020  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191120,,N,
2203,201911021  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911022  ,0001,6100316-G-000,軸封拆解評估,,A,1.0,0.0,SET,0.0,0.0,20191122,,N,
2203,201911023  ,0001,6100082-G-000,軸封拆解評估,AXH0070C/45256A,A,1.0,0.0,SET,0.0,0.0,20191126,,N,
2203,201911024  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191127,,N,
2203,201911025  ,0001,6100108-G-000,軸封拆解評估,AXC0075C/32401B、D、E,A,1.0,0.0,SET,0.0,0.0,20191127,,N,
2203,201912001  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191204,,N,
2203,201912001  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191204,,N,
2203,201912002  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191204,,N,
2203,201912003  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191205,,N,
2203,201912003  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191205,,N,
2203,201912003  ,0003,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191205,,N,
2203,201912004  ,0001,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0002,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0003,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0004,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0005,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0006,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0007,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912004  ,0008,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912005  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912005  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912005  ,0003,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912005  ,0004,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191209,,N,
2203,201912006  ,0001,6100320-G-000,軸封拆解評估,/52-118199C,A,1.0,0.0,SET,0.0,0.0,20191211,,N,
2203,201912007  ,0001,6100097-G-000,軸封拆解評估,AXT200C/43501Z,A,1.0,0.0,SET,0.0,0.0,20191212,,N,
2203,201912008  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191211,,N,
2203,201912008  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191211,,N,
2203,201912009  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20191213,XXS0020WMR00001,N,
2203,201912009  ,0002,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20191213,XXS0020WMR00001,N,
2203,201912009  ,0003,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20191213,XXS0020WMR00001,N,
2203,201912010  ,0001,6100130-G-000,軸封拆解評估,AXH0200C/MVS-TS200FUS,A,2.0,0.0,SET,0.0,0.0,20191225,MVS-TS200FUS,N,
2203,201912011  ,0001,6100140-G-000,軸封拆解評估,XXH0100W/AL1350,A,1.0,0.0,SET,0.0,0.0,20191217,,N,
2203,201912012  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191217,,N,
2203,201912012  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191217,,N,
2203,201912013  ,0001,6100173-G-000,軸封拆解評估,UV101717/19S4009,A,1.0,0.0,SET,0.0,0.0,20191219,19S4009,N,
2203,201912014  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20191219,22-286915,N,
2203,201912015  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191223,2014 Charge,N,
2203,201912015  ,0002,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20191224,,N,
2203,201912016  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191224,2014 Charge,N,
2203,201912017  ,0001,6100155-G-000,軸封拆解評估,AXS0006C/63739Z,A,1.0,0.0,SET,0.0,0.0,20191226,,N,
2203,201912018  ,0001,6100321-G-000,軸封拆解評估,AFS0050T/V6705016 CD4080,A,1.0,0.0,SET,0.0,0.0,20191230,,N,
2203,201912019  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20191231,,N,
2203,201912020  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,A,1.0,0.0,SET,0.0,0.0,20191231,52-131938C,N,
2203,202001001  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200106,,N,
2203,202001002  ,0001,6100140-G-000,軸封拆解評估,XXH0100W/AL1350,A,1.0,0.0,SET,0.0,0.0,20200107,,N,
2203,202001003  ,0001,6100029-G-000,軸封拆解評估,AXS0006C/32030B 52568K,A,1.0,0.0,SET,0.0,0.0,20200110,32030B,N,
2203,202001004  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200108,,N,
2203,202001005  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200109,2014 Charge,N,
2203,202001006  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200110,,N,
2203,202001006  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200110,,N,
2203,202001007  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200110,,N,
2203,202001008  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,A,1.0,0.0,SET,0.0,0.0,20200117,52-131938C,N,
2203,202001009  ,0001,6100096-G-000,軸封拆解評估,AXT400C/W-X00756B,A,1.0,0.0,SET,0.0,0.0,20200117,,N,
2203,202001010  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200116,,N,
2203,202001011  ,0001,6100127-G-000,軸封拆解評估,AXS0030W/52-132565J,A,2.0,0.0,SET,0.0,0.0,20200120,Y.EXP.MODIFY&O/H,N,
2203,202001012  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20200117,22-286915,N,
2203,202001013  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200121,XXS0020WMR00001,N,
2203,202001014  ,0001,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0002,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0003,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0004,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0005,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0006,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0007,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001014  ,0008,6100279-G-000,軸封拆解評估,AXS0020W/52-133790E,A,1.0,0.0,SET,0.0,0.0,20200121,,N,
2203,202001015  ,0001,6100158-G-000,軸封拆解評估,AXS0025C/50738Z,A,1.0,0.0,SET,0.0,0.0,20200131,,N,
2203,202001016  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,4.0,0.0,SET,0.0,0.0,20200204,,N,
2203,202001017  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200131,,N,
2203,202001017  ,0002,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200131,,N,
2203,202002001  ,0001,6100088-G-000,軸封拆解評估,AXH0075C/33476,A,1.0,0.0,SET,0.0,0.0,20200204,,N,
2203,202002002  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200204,,N,
2203,202002003  ,0001,6100043-G-000,軸封拆解評估,AXS0020C/XNS0020CNX00001,A,1.0,0.0,SET,0.0,0.0,20200207,,N,
2203,202002004  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200206,,N,
2203,202002005  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,4.0,0.0,SET,0.0,0.0,20200210,AL2710,N,
2203,202002005  ,0002,6100261-G-000,軸封拆解評估,XXS0030W/AL0019,A,1.0,0.0,SET,0.0,0.0,20200210,AL2710,N,
2203,202002006  ,0001,6100244-G-000,軸封拆解評估,AXH0008C/ACH008,A,1.0,0.0,SET,0.0,0.0,20200207,,N,
2203,202002007  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200211,,N,
2203,202002008  ,0001,6100325-G-000,軸封拆解評估,AXH0045C/WZ17A165-4ZT-1S,A,1.0,0.0,SET,0.0,0.0,20200214,,N,
2203,202002009  ,0001,6100122-G-000,軸封拆解評估,AXS0030W/AL2720,A,1.0,0.0,SET,0.0,0.0,20200213,,N,
2203,202002010  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20200215,22-286915,N,
2203,202002010  ,0002,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20200215,22-286915,N,
2203,202002011  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,2.0,0.0,SET,0.0,0.0,20200220,,N,
2203,202002012  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,6.0,0.0,SET,0.0,0.0,20200221,,N,
2203,202002013  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,A,1.0,0.0,SET,0.0,0.0,20200220,52-131938C,N,
2203,202002014  ,0001,6100140-G-000,軸封拆解評估,XXH0100W/AL1350,A,1.0,0.0,SET,0.0,0.0,20200226,,N,
2203,202002015  ,0001,6100193-G-000,軸封拆解評估,BXS3156A/1193490,A,1.0,0.0,SET,0.0,0.0,20200226,,N,
2203,202002016  ,0001,6100116-G-000,軸封拆解評估,BCM0500C/50-103318G、H,A,1.0,0.0,SET,0.0,0.0,20200302,,N,
2203,202002017  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,A,1.0,0.0,SET,0.0,0.0,20200227,,N,
2203,202002018  ,0001,6100090-G-000,軸封拆解評估,AXS0030W/AL2290,A,4.0,0.0,SET,0.0,0.0,20200304,,N,
2203,202002019  ,0001,6100039-G-000,軸封拆解評估,AXC0134C/W-X00539,A,1.0,0.0,SET,0.0,0.0,20200303,,N,
2203,202003001  ,0001,6100103-G-000,軸封拆解評估,AXS0030W/XXS0030WMR00001,A,1.0,0.0,SET,0.0,0.0,20200306,,N,
2203,202003001  ,0002,6100036-G-000,軸封拆解評估,AXS0030W/AL1260,A,1.0,0.0,SET,0.0,0.0,20200306,,N,
2203,202003001  ,0003,6100036-G-000,軸封拆解評估,AXS0030W/AL1260,A,1.0,0.0,SET,0.0,0.0,20200306,,N,
2203,202003002  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20200311,22-286915,N,
2203,202003002  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200311,2014 Charge,N,
2203,202003002  ,0003,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,A,1.0,0.0,SET,0.0,0.0,20200311,22-286915,N,
2203,202003003  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200311,2014 Charge,N,
2203,202003004  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200316,2014 Charge,N,
2203,202003005  ,0001,6100291-G-000,軸封拆解評估,BXC0750C/22-354675-00A,A,1.0,0.0,SET,0.0,0.0,20200316,,N,
2203,202003006  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200317,2014 Charge,N,
2203,202003007  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,9.0,0.0,SET,0.0,0.0,20200320,AL2710,N,
2203,202003007  ,0002,6100261-G-000,軸封拆解評估,XXS0030W/AL0019,A,1.0,0.0,SET,0.0,0.0,20200320,AL2710,N,
2203,202003008  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,6.0,0.0,SET,0.0,0.0,20200325,,N,
2203,202003009  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,1.0,0.0,SET,0.0,0.0,20200326,AL2710,N,
2203,202003009  ,0002,6100134-G-000,軸封拆解評估,AXS0030W/XXS0030WMR00002,A,3.0,0.0,SET,0.0,0.0,20200326,,N,
2203,202003009  ,0003,6100261-G-000,軸封拆解評估,XXS0030W/AL0019,A,1.0,0.0,SET,0.0,0.0,20200326,AL2710,N,
2203,202003010  ,0001,6100103-G-000,軸封拆解評估,AXS0030W/XXS0030WMR00001,A,1.0,0.0,SET,0.0,0.0,20200320,,N,
2203,202003011  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,5.0,0.0,SET,0.0,0.0,20200325,,N,
2203,202003012  ,0001,6100319-G-000,軸封拆解評估,DXS0030W/DXS0030WMR00001,A,1.0,0.0,SET,0.0,0.0,20200325,,N,
2203,202003013  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200326,2014 Charge,N,
2203,202003013  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200326,2014 Charge,N,
2203,202003014  ,0001,6100203-G-000,軸封拆解評估,AXC0176A / 68900E,A,1.0,0.0,SET,0.0,0.0,20200330,,N,
2203,202003014  ,0002,6100203-G-000,軸封拆解評估,AXC0176A / 68900E,A,1.0,0.0,SET,0.0,0.0,20200330,,N,
2203,202003015  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200330,2014 Charge,N,
2203,202003016  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,6.0,0.0,SET,0.0,0.0,20200406,AL2710,N,
2203,202004001  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200407,2014 Charge,N,
2203,202004002  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200408,2014 Charge,N,
2203,202004003  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200409,XXS0020WMR00001,N,
2203,202004003  ,0002,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200409,XXS0020WMR00001,N,
2203,202004003  ,0003,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200409,XXS0020WMR00001,N,
2203,202004003  ,0004,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200409,XXS0020WMR00001,N,
2203,202004004  ,0001,6100031-G-000,軸封拆解評估,AXS0045W/43031D 14503K,A,1.0,0.0,SET,0.0,0.0,20200417,,N,
2203,202004005  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,2.0,0.0,SET,0.0,0.0,20200416,,N,
2203,202004006  ,0001,6100036-G-000,軸封拆解評估,AXS0030W/AL1260,A,1.0,0.0,SET,0.0,0.0,20200415,,N,
2203,202004007  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200415,2014 Charge,N,
2203,202004008  ,0001,6100122-G-000,軸封拆解評估,AXS0030W/AL2720,A,1.0,0.0,SET,0.0,0.0,20200416,,N,
2203,202004009  ,0001,6100281-G-000,軸封拆解評估(機械軸封),AXS0074T/NA,A,1.0,0.0,SET,0.0,0.0,20200423,,N,
2203,202004010  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200420,2014 Charge,N,
2203,202004010  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200420,2014 Charge,N,
2203,202004011  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200420,2014 Charge,N,
2203,202004012  ,0001,6100125-G-000,軸封拆解評估,AXS0030W/AL3851,A,1.0,0.0,SET,0.0,0.0,20200421,,N,
2203,202004012  ,0002,6100125-G-000,軸封拆解評估,AXS0030W/AL3851,A,1.0,0.0,SET,0.0,0.0,20200421,,N,
2203,202004013  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200422,2014 Charge,N,
2203,202004014  ,0001,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200427,XXS0020WMR00001,N,
2203,202004014  ,0002,6100133-G-000,軸封拆解評估,AXS0020W/XXS0020WMR00001,A,1.0,0.0,SET,0.0,0.0,20200427,XXS0020WMR00001,N,
2203,202004015  ,0001,6100327-G-000,軸封拆解評估,V660060 CAB2060/AFS0006C,A,1.0,0.0,SET,0.0,0.0,20200423,,N,
2203,202004016  ,0001,6100037-G-000,軸封拆解評估,AXS0030W/AL2710,A,2.0,0.0,SET,0.0,0.0,20200429,,N,
2203,202004016  ,0002,6100134-G-000,軸封拆解評估,AXS0030W/XXS0030WMR00002,A,4.0,0.0,SET,0.0,0.0,20200429,,N,
2203,202004017  ,0001,6100193-G-000,軸封拆解評估,BXS3156A/1193490,A,1.0,0.0,SET,0.0,0.0,20200429,,N,
2203,202004018  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200427,2014 Charge,N,
2203,202004019  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,0.0,0.0,20200428,2014 Charge,N,
2203,202004019  ,0002,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,A,1.0,0.0,SET,39500.0,0.0,20200428,2014 Charge,N,
2203,202004020  ,0001,6100328-X-000,客供軸封,AFS0020CNR00/AFS0020C,A,1.0,0.0,SET,0.0,0.0,20200505,,N,
2204,201801001  ,0001,121000002,VCA-Optima XE(機構),ASTP專用(OPTIMA機構),A,40.0,40.0,SET,2300.0,92000.0,20180504,,Y,
2204,201801001  ,0002,121000007,Tilting Base,Optima附屬設備,A,2.0,2.0,SET,2650.0,5300.0,20180504,,Y,
2204,201801001  ,0003,121000005,VCA-3000S(機構),ASTP專用(P300機構),A,4.0,4.0,SET,9000.0,36000.0,20180504,VCA P3000s,Y,
2204,201801001  ,0004,121000031,Heated Chamber,Optima附屬設備/RT~300°C,A,2.0,2.0,SET,4840.0,9680.0,20180504,,Y,
2204,201801001  ,0005,121000032,Heated Syringe,Optima附屬設備/RT~300°C,A,2.0,0.0,SET,3480.0,6960.0,20180831,,N,
2204,201801001  ,0006,321000340,升降平台方形接桿(舊機型用),(SUS303)X260A101,C,2.0,2.0,PCS,84.0,168.0,20180504,,Y,
2204,201801001  ,0007,311000833,螺桿(舊型機用),X205A105_00,C,2.0,2.0,PCS,57.0,114.0,20180504,,Y,
2204,201801001  ,0008,410120099,微型滾珠軸承(法蘭型),(SUJ2)MF85ZZ(φ5*φ8*2.5T),C,4.0,4.0,PCS,35.0,140.0,20180504,,Y,
2204,201801001  ,0009,311000124,"PULLEY P21MXL12AB""T",A102A143,C,2.0,2.0,PCS,17.0,34.0,20180504,,Y,
2204,201801001  ,0010,512010044,導針管 Needle tip guide,(SUS)A103A101,C,25.0,25.0,PCS,17.0,425.0,20180504,,Y,
2204,201801001  ,0011,321000108,校正片基座 Grid Holder,X210A122,C,25.0,25.0,PCS,20.0,500.0,20180504,,Y,
2204,201801001  ,0012,221000005,VCA Syringe Assembly,,A,4.0,4.0,SET,1167.0,4668.0,20180504,,Y,
2204,201801001  ,0013,410010193,ORING /PJ chamber to door gaskets,P111A101,C,10.0,10.0,PCS,16.0,160.0,20180504,,Y,
2204,201801001  ,0014,311001216,門閂,X222C103_10,C,2.0,2.0,PCS,72.0,144.0,20180504,,Y,
2204,201801001  ,0015,321000255,門栓基座,X210B104_10,C,2.0,2.0,PCS,72.0,144.0,20180504,,Y,
2204,201801002  ,0001,121000003,VCA-Performa 300,完整系統(P300+主機+影像),A,1.0,1.0,SET,495000.0,495000.0,20180310,Y004-VCA P300,Y,
2204,201803001  ,0001,123000040,承載盤組(穩懋),含塊規500、1000、1500、1800,A,1.0,1.0,PCS,54000.0,54000.0,20180419,,Y,
2204,201803002  ,0001,121000003,VCA-Performa 300,完整系統(P300+主機+影像),A,2.0,2.0,SET,495000.0,990000.0,20180413,Y004-VCA P300,Y,
